Student_ID,Course_Year,Attendance_Percentage,Assignment_Submission_Rate,Quiz_Average_Score,Midterm_Score,Previous_GPA,Late_Submission_Count,Missing_Assignment_Count,Study_Plan_Adherence,Academic_Risk_Level
STU-DCB4800A,4,70.96,36.84,45.08,93.36,2.51,9.0,2.0,57.1,Medium Risk
STU-59BCCE55,1,96.69,62.36,64.06,41.38,3.32,5.0,4.0,36.92,Medium Risk
STU-67E5DCC9,1,41.6,78.84,98.8,26.62,1.2,1.0,0.0,19.47,Low Risk
STU-D736E5F4,2,81.95,89.61,21.08,81.59,2.36,3.0,2.0,19.35,Medium Risk
STU-A13D0F0D,3,88.59,32.52,89.34,21.67,2.57,6.0,0.0,49.83,Low Risk
STU-5A8A1DB4,4,80.67,98.83,41.23,71.18,1.64,8.0,6.0,43.14,High Risk
STU-21F3C2C8,1,60.06,92.54,54.59,59.46,2.62,3.0,7.0,84.23,Medium Risk
STU-6ED93866,2,60.06,97.03,77.99,10.12,2.37,9.0,4.0,26.11,High Risk
STU-EAA1B47B,1,73.13,88.21,92.35,31.59,3.21,2.0,7.0,17.33,Medium Risk
STU-6BE11D4E,1,60.81,90.21,15.77,54.63,2.06,6.0,1.0,20.12,Medium Risk
STU-2F53962F,3,92.41,67.91,71.29,39.67,3.85,1.0,2.0,43.23,Low Risk
STU-3703ABC9,4,42.15,87.62,20.91,48.42,2.24,3.0,0.0,66.54,Low Risk
STU-6AF0385F,1,76.55,62.72,59.68,64.11,2.89,4.0,1.0,57.51,Low Risk
STU-CCA22AD1,1,43.72,63.06,78.73,75.77,1.67,2.0,3.0,63.45,Medium Risk
STU-F66BA23E,1,70.11,65.01,29.41,23.61,3.07,4.0,2.0,68.28,Medium Risk
STU-08B02048,2,81.51,99.71,79.92,35.46,2.54,1.0,5.0,41.3,Low Risk
STU-39DB236E,1,45.76,28.35,41.31,67.28,2.03,7.0,7.0,92.25,High Risk
STU-3F15D705,2,80.76,84.45,66.9,62.96,2.04,4.0,2.0,15.76,Medium Risk
STU-E6F67CFA,2,44.1,41.87,70.93,76.32,2.13,7.0,6.0,30.23,High Risk
STU-DB9844DB,1,75.34,48.9,70.16,67.65,2.31,2.0,3.0,69.92,Low Risk
STU-F0AE5DDC,3,67.86,26.44,16.58,39.71,1.74,1.0,6.0,97.7,High Risk
STU-66ECFF95,1,54.37,48.13,27.94,54.93,1.83,8.0,1.0,27.95,High Risk
STU-230EA70E,4,42.25,99.26,87.78,89.63,3.88,4.0,4.0,75.11,Low Risk
STU-55B8C78A,3,82.83,51.77,94.89,26.75,1.9,7.0,3.0,35.92,High Risk
STU-1EC57B4B,4,59.82,73.58,62.91,43.91,2.88,9.0,3.0,32.07,Medium Risk
STU-097060A9,1,40.62,29.66,65.74,85.76,2.04,4.0,0.0,40.91,Low Risk
STU-5FF02F27,3,85.23,93.8,79.18,42.78,3.43,5.0,2.0,29.43,Low Risk
STU-476021BE,1,50.14,86.22,49.52,47.1,3.09,1.0,6.0,59.57,Medium Risk
STU-95578365,4,82.87,50.9,42.88,38.73,1.98,0.0,4.0,95.56,Medium Risk
STU-E2154016,3,71.72,47.88,80.3,90.96,3.15,1.0,4.0,93.44,Low Risk
STU-0FF6507F,2,47.64,54.58,17.4,69.7,3.27,1.0,7.0,60.46,Medium Risk
STU-C9685C9A,2,39.97,52.1,90.25,28.79,1.41,8.0,4.0,77.89,High Risk
STU-BA8F8806,4,73.56,40.64,52.48,77.47,2.73,6.0,2.0,31.83,Medium Risk
STU-284CE7A1,4,36.64,99.27,57.86,13.47,3.42,4.0,4.0,62.29,Medium Risk
STU-3B38B4E7,4,39.26,84.84,68.91,45.68,1.15,8.0,0.0,80.98,Medium Risk
STU-D47884E5,4,80.64,41.43,38.32,91.88,2.52,7.0,1.0,42.41,Medium Risk
STU-6FF2A346,4,70.03,98.54,65.78,72.08,3.52,9.0,6.0,32.78,Medium Risk
STU-2ED73E19,3,56.21,21.24,73.91,81.38,3.86,6.0,0.0,39.71,Medium Risk
STU-EF8C0656,1,70.05,55.03,25.02,93.82,2.97,4.0,1.0,38.5,Medium Risk
STU-4C9B2F65,1,73.46,65.56,59.24,79.71,1.98,7.0,5.0,38.03,Medium Risk
STU-9E0B05DF,3,71.74,23.01,43.0,17.97,2.81,9.0,2.0,20.47,Medium Risk
STU-64B548FA,2,76.77,32.88,62.38,30.76,1.08,4.0,3.0,57.39,High Risk
STU-A0D46721,3,96.12,40.65,16.81,55.0,2.37,4.0,3.0,28.61,Medium Risk
STU-03B63C03,1,60.27,77.62,78.13,11.25,3.18,4.0,4.0,91.41,Medium Risk
STU-71270AFD,3,54.57,95.18,29.31,66.21,1.11,1.0,4.0,83.1,Medium Risk
STU-A85A5083,1,37.5,69.96,73.6,69.15,2.81,8.0,2.0,92.39,Low Risk
STU-E07AAF1B,2,44.56,65.01,80.35,72.68,2.76,9.0,3.0,89.17,Medium Risk
STU-4EAC946A,2,41.91,62.94,78.97,60.02,1.57,5.0,1.0,45.32,Medium Risk
STU-A5AD2FAE,1,56.8,48.06,84.49,50.71,2.71,1.0,2.0,80.72,Low Risk
STU-3CA004A7,4,74.65,86.22,41.16,87.0,2.23,0.0,3.0,57.36,Low Risk
STU-67E9C9AB,2,38.01,63.26,97.2,79.06,2.44,3.0,1.0,36.73,Low Risk
STU-D9CB3822,4,82.3,38.41,17.02,65.11,1.98,3.0,4.0,45.7,Medium Risk
STU-D61604D1,1,60.83,30.95,55.9,14.14,3.43,4.0,6.0,63.61,Medium Risk
STU-1A48C98E,1,97.63,98.84,37.97,72.45,2.1,3.0,6.0,86.86,Medium Risk
STU-189FA542,1,71.95,21.4,77.89,60.23,3.37,0.0,4.0,16.04,Medium Risk
STU-6DF7D31F,1,85.14,94.68,83.44,72.41,1.23,1.0,3.0,52.48,Low Risk
STU-9250D312,1,90.98,37.46,84.9,38.03,1.84,5.0,1.0,15.48,Low Risk
STU-D5B29894,1,92.78,72.6,40.24,79.93,2.21,9.0,5.0,39.44,High Risk
STU-F347A050,4,68.7,44.12,38.3,47.61,2.21,8.0,7.0,49.85,High Risk
STU-5314F870,4,60.79,88.78,72.54,90.5,2.32,7.0,2.0,54.59,Medium Risk
STU-CA19932E,4,71.43,63.48,93.9,19.36,2.96,6.0,3.0,77.94,Medium Risk
STU-D0B9CAEC,4,61.13,31.28,36.61,53.61,2.72,6.0,7.0,77.24,High Risk
STU-EBF2086C,2,50.65,41.59,92.4,28.52,2.56,0.0,3.0,41.52,Low Risk
STU-25988E21,2,56.05,45.63,65.27,50.81,3.51,4.0,5.0,46.18,Medium Risk
STU-8E6C85BE,1,50.13,90.87,77.72,41.84,1.59,3.0,5.0,37.04,Medium Risk
STU-1A3DE18E,1,52.51,81.34,52.39,82.31,3.58,4.0,0.0,48.27,Low Risk
STU-D7B369F5,3,41.08,86.37,83.58,25.05,3.43,5.0,5.0,43.83,Medium Risk
STU-1EA251CB,4,62.72,24.18,97.49,63.88,1.59,5.0,0.0,71.5,Low Risk
STU-9F0E0760,3,50.29,66.3,29.5,46.58,2.87,9.0,5.0,26.07,High Risk
STU-16DD5D62,4,64.14,99.93,47.77,56.63,1.67,4.0,0.0,17.44,Medium Risk
STU-54995D89,1,86.49,82.82,88.31,74.3,3.83,2.0,7.0,16.68,Medium Risk
STU-E85D6732,2,64.14,29.66,30.02,42.14,2.48,2.0,6.0,97.05,Medium Risk
STU-7F9D037C,2,97.05,74.31,50.1,43.03,1.61,7.0,7.0,35.93,High Risk
STU-2C06F365,4,44.61,79.63,29.12,16.91,2.91,7.0,6.0,77.23,High Risk
STU-C3DE3B42,4,90.27,61.14,70.11,59.68,3.12,7.0,3.0,76.17,Medium Risk
STU-210851BE,3,51.14,26.3,35.26,47.52,2.81,6.0,6.0,86.08,High Risk
STU-9EB0600F,1,95.71,22.77,47.37,83.11,1.73,4.0,1.0,47.98,Low Risk
STU-84EB7CB9,1,49.76,95.02,56.75,49.53,3.21,5.0,2.0,70.08,Medium Risk
STU-C8AB2AF2,2,83.55,40.6,40.26,97.37,3.79,5.0,2.0,45.84,Low Risk
STU-C090BE7D,4,39.04,50.32,72.79,25.46,3.86,8.0,4.0,34.93,Medium Risk
STU-860D5A63,1,75.94,83.62,24.46,34.04,3.04,4.0,3.0,98.84,Medium Risk
STU-7E217125,1,49.21,75.14,89.78,45.27,3.52,6.0,0.0,91.77,Low Risk
STU-D915B036,2,78.56,97.49,55.91,25.34,3.94,8.0,2.0,54.46,Medium Risk
STU-A85B421C,4,76.33,27.43,63.69,97.51,1.13,8.0,6.0,66.67,High Risk
STU-BCFEAD8E,2,95.04,76.55,67.88,67.69,2.43,0.0,1.0,97.4,Low Risk
STU-FCC3FE4A,3,75.73,26.58,20.07,11.01,1.87,6.0,1.0,44.13,High Risk
STU-6F8693FE,2,61.54,20.01,79.34,62.07,2.42,8.0,7.0,86.45,High Risk
STU-3E7CF32B,1,47.58,29.62,95.41,80.31,3.75,3.0,3.0,48.69,Low Risk
STU-7726ECBE,1,77.73,69.34,59.19,14.62,3.95,2.0,7.0,89.2,Medium Risk
STU-673C6F53,4,42.56,74.1,48.22,62.01,3.71,0.0,5.0,56.37,Low Risk
STU-43574839,4,88.85,55.07,81.71,43.69,1.59,6.0,1.0,60.28,Medium Risk
STU-BBA4E21A,2,51.08,23.69,76.23,62.33,3.41,7.0,4.0,79.28,Medium Risk
STU-328189D3,2,69.07,70.72,70.33,32.73,3.45,8.0,3.0,89.91,Medium Risk
STU-6C7A4634,4,73.74,26.87,97.05,69.94,2.74,2.0,3.0,37.54,Low Risk
STU-70FF2221,3,58.56,31.34,64.45,70.42,3.14,2.0,5.0,78.93,Medium Risk
STU-C565937F,1,78.15,61.01,36.11,58.56,3.72,0.0,6.0,95.67,Low Risk
STU-D8B5F5B0,2,51.26,47.23,17.11,93.14,3.98,4.0,7.0,16.91,Medium Risk
STU-85BE2249,3,37.25,57.18,53.54,91.85,1.12,7.0,4.0,28.33,High Risk
STU-1CD526D2,3,97.35,70.81,70.45,14.28,1.77,6.0,4.0,45.13,High Risk
STU-DD0B0DF7,4,55.8,32.8,29.63,36.09,3.8,6.0,7.0,81.84,High Risk
STU-5588A185,4,81.38,91.45,17.19,42.78,1.99,3.0,5.0,64.74,Medium Risk
STU-646E1296,1,67.99,64.76,92.27,14.97,1.32,0.0,1.0,93.37,Low Risk
STU-B40C2196,3,78.48,21.77,40.67,57.13,1.94,6.0,7.0,54.35,High Risk
STU-226C9F6B,2,42.21,70.28,54.61,12.21,2.56,2.0,0.0,57.54,Low Risk
STU-719FB611,3,68.73,57.05,22.74,71.03,2.16,4.0,2.0,62.62,Medium Risk
STU-5F6058C9,3,60.49,76.13,47.44,10.24,3.36,8.0,6.0,92.09,Medium Risk
STU-6C2C3540,2,64.37,82.72,51.02,12.87,2.83,2.0,3.0,20.05,Medium Risk
STU-CB8C1694,4,97.8,95.11,91.73,85.04,2.3,1.0,3.0,58.42,Low Risk
STU-00E3F050,3,43.86,99.87,88.56,32.73,3.99,9.0,2.0,47.0,Medium Risk
STU-78541377,4,84.06,63.97,31.07,17.31,3.66,7.0,1.0,41.03,Medium Risk
STU-C1B9BCDD,2,56.47,64.92,62.27,45.95,3.59,1.0,7.0,75.88,Medium Risk
STU-1EF33020,2,53.87,21.8,77.16,14.59,2.7,5.0,6.0,43.72,High Risk
STU-FF9B5F9E,3,52.6,89.21,39.81,77.54,3.34,5.0,2.0,17.09,Low Risk
STU-B0A50AF6,4,57.67,22.3,48.53,54.47,2.01,1.0,7.0,33.19,High Risk
STU-5043B146,2,58.21,70.61,98.71,59.67,1.99,4.0,0.0,39.79,Low Risk
STU-38B04DF8,1,52.6,27.89,79.58,77.77,3.68,0.0,7.0,30.41,Medium Risk
STU-09939E4D,2,78.39,42.87,52.16,80.6,2.79,6.0,1.0,79.91,Medium Risk
STU-1DEB6651,2,38.1,31.23,60.4,22.26,2.03,1.0,3.0,66.49,Medium Risk
STU-0FDA5879,4,56.6,30.99,68.19,35.23,3.54,8.0,2.0,73.74,Medium Risk
STU-638DB6C2,3,53.21,25.97,57.4,25.81,2.33,0.0,2.0,61.02,Medium Risk
STU-8D895828,4,83.84,45.43,49.99,14.86,2.2,3.0,1.0,73.0,Low Risk
STU-08294357,3,44.52,53.89,45.54,58.38,1.08,5.0,3.0,75.8,High Risk
STU-6AD31A3D,2,96.14,57.16,29.36,32.48,3.04,2.0,2.0,79.56,Medium Risk
STU-D1B1DDAA,3,46.08,55.18,97.76,23.86,2.6,5.0,7.0,81.1,High Risk
STU-61E6EDA7,3,59.05,61.9,22.77,55.91,1.94,3.0,4.0,38.34,Medium Risk
STU-FB2FCFF2,4,47.98,88.78,66.09,67.06,1.42,1.0,2.0,35.49,Low Risk
STU-377FADE3,1,53.64,70.54,96.57,79.49,1.55,9.0,6.0,76.44,High Risk
STU-45202DEF,1,84.47,21.38,46.87,11.57,1.67,4.0,2.0,98.54,Medium Risk
STU-182EDBFA,1,65.97,33.84,36.46,57.37,3.6,9.0,0.0,76.61,Medium Risk
STU-26AFF671,3,45.57,47.92,96.22,34.04,2.44,7.0,7.0,58.01,High Risk
STU-CB317016,1,38.03,95.92,83.15,99.24,3.09,1.0,0.0,40.94,Low Risk
STU-288AF59E,3,49.94,26.25,70.68,24.12,2.38,5.0,6.0,26.23,High Risk
STU-863B2DA5,4,96.46,76.81,67.02,49.41,2.42,7.0,2.0,64.48,Medium Risk
STU-5448DDC1,2,89.95,22.65,45.61,97.3,3.47,5.0,2.0,22.05,Medium Risk
STU-2DC0BEBF,3,63.61,49.0,69.51,29.18,3.31,4.0,0.0,93.77,Low Risk
STU-88570178,4,66.33,81.61,76.63,82.62,1.7,2.0,4.0,20.46,Medium Risk
STU-0402358C,3,93.46,47.51,17.7,31.87,2.88,7.0,7.0,26.42,High Risk
STU-7A878CF5,1,73.44,54.42,25.0,16.77,3.04,9.0,3.0,79.54,High Risk
STU-F8C56D73,2,92.25,92.42,41.78,13.85,2.21,1.0,1.0,90.53,Low Risk
STU-52824102,2,66.97,25.29,42.47,95.39,1.2,9.0,2.0,30.49,High Risk
STU-03E7945D,1,48.01,62.21,91.54,29.16,2.11,8.0,3.0,19.45,Medium Risk
STU-A0BA23D8,3,82.19,49.3,73.18,36.28,2.07,7.0,2.0,26.52,Medium Risk
STU-8EA4A69A,4,69.22,97.1,46.75,97.02,3.07,5.0,0.0,75.71,Low Risk
STU-891187B9,3,78.45,83.5,83.78,69.17,3.43,8.0,5.0,90.61,Medium Risk
STU-73FFF628,2,45.22,29.77,42.47,53.93,2.19,5.0,2.0,75.88,Medium Risk
STU-1250E525,2,77.09,94.19,99.21,49.19,2.94,7.0,6.0,46.12,Medium Risk
STU-7D98F89A,4,59.85,36.9,81.44,14.37,2.93,4.0,3.0,66.37,Medium Risk
STU-4044E7F2,4,56.58,26.79,83.71,85.51,2.94,6.0,5.0,58.28,Medium Risk
STU-0248240E,2,78.65,63.33,37.18,78.58,2.66,1.0,1.0,59.27,Low Risk
STU-FFB7A709,2,73.5,78.93,27.33,18.16,2.89,0.0,0.0,85.18,Low Risk
STU-49A3E1A4,3,77.19,77.28,48.11,41.81,3.6,7.0,4.0,96.22,Medium Risk
STU-CC30A93D,2,97.75,62.72,43.41,89.69,3.77,4.0,2.0,90.42,Low Risk
STU-A75F8451,1,80.58,59.42,80.44,31.28,1.28,8.0,7.0,79.47,High Risk
STU-01399737,2,76.66,97.56,29.81,65.01,1.04,6.0,1.0,53.92,Medium Risk
STU-63244262,2,74.88,85.64,59.83,53.91,2.56,3.0,3.0,35.24,Medium Risk
STU-879F20A7,1,60.92,75.89,68.4,83.67,2.24,4.0,5.0,46.97,Medium Risk
STU-A4B27AE5,1,89.55,35.62,47.74,13.24,2.35,2.0,0.0,88.47,Low Risk
STU-7859291F,1,59.76,85.58,32.05,83.45,2.38,4.0,6.0,15.65,High Risk
STU-B4C5F79D,3,80.52,79.98,91.13,22.21,3.69,9.0,1.0,42.31,Medium Risk
STU-09DA0196,3,54.05,99.36,26.8,11.36,2.91,3.0,6.0,56.54,Medium Risk
STU-A7018EF9,1,44.6,30.64,40.82,63.6,2.33,2.0,4.0,18.41,Medium Risk
STU-827DECBF,4,43.43,77.22,79.31,33.28,2.36,7.0,2.0,23.89,Medium Risk
STU-ABADC3E5,2,76.25,98.33,66.45,73.83,3.53,3.0,0.0,75.18,Low Risk
STU-3093189F,1,56.32,57.01,77.1,52.28,1.65,9.0,7.0,95.19,High Risk
STU-93CC90F2,1,52.88,78.67,83.75,64.5,1.04,3.0,6.0,72.33,Medium Risk
STU-04F8FC0B,3,73.48,98.03,91.11,72.07,2.43,7.0,1.0,35.03,Low Risk
STU-8DC9517E,1,36.67,63.8,40.89,93.42,3.88,4.0,6.0,40.31,Medium Risk
STU-74058D2A,1,51.0,75.92,55.32,84.08,3.44,4.0,3.0,66.58,Low Risk
STU-99FCD6B7,3,57.14,21.61,73.51,54.56,2.23,4.0,3.0,98.8,Medium Risk
STU-097EDE64,2,81.04,61.57,82.55,49.42,1.53,5.0,5.0,70.52,Medium Risk
STU-D019E905,3,70.43,40.46,64.11,68.92,2.71,4.0,5.0,22.08,Medium Risk
STU-0C7A891C,3,90.64,30.5,58.67,76.02,3.64,0.0,5.0,29.68,Medium Risk
STU-5009A8BE,4,56.74,76.69,73.8,25.54,3.15,0.0,4.0,75.61,Low Risk
STU-5CC6F4D4,1,54.27,23.13,47.47,12.93,2.62,5.0,5.0,78.16,High Risk
STU-CEF7B95D,1,37.16,92.39,90.96,50.92,3.2,1.0,2.0,21.56,Low Risk
STU-DC654935,4,96.86,61.42,33.04,18.95,3.89,2.0,4.0,64.16,Medium Risk
STU-7777EF73,3,67.6,71.86,90.14,34.55,2.66,5.0,1.0,84.73,Medium Risk
STU-4848C704,3,67.66,40.27,69.71,62.63,2.67,1.0,5.0,31.24,Medium Risk
STU-F2917CE2,1,95.02,34.58,66.06,23.63,2.44,5.0,0.0,74.97,Medium Risk
STU-1BAC7616,1,53.84,39.5,54.95,12.56,2.7,5.0,0.0,50.01,Medium Risk
STU-9FF74DDF,1,56.59,38.58,28.15,59.91,2.91,1.0,1.0,70.75,Low Risk
STU-A03E2EA4,2,77.66,89.16,88.52,51.96,1.61,9.0,0.0,62.59,Medium Risk
STU-57CE8F76,1,86.04,82.99,19.47,37.57,2.7,1.0,5.0,94.71,Medium Risk
STU-FD50C866,2,80.46,88.22,37.95,52.19,1.04,6.0,1.0,28.39,Medium Risk
STU-20C25FC1,3,86.27,78.79,24.33,71.52,3.81,8.0,5.0,33.04,Medium Risk
STU-8CAE92E3,1,72.38,71.48,24.08,19.81,1.11,0.0,7.0,30.08,High Risk
STU-611BBB21,1,91.08,62.23,48.19,33.01,3.87,7.0,4.0,74.55,Medium Risk
STU-07570A8D,2,70.76,41.24,28.64,81.55,3.91,3.0,2.0,30.69,Low Risk
STU-6A71D5ED,1,49.91,76.43,64.42,70.31,2.58,5.0,3.0,50.29,Medium Risk
STU-F5B45C4B,1,70.21,30.93,68.31,33.96,2.0,2.0,3.0,90.3,Medium Risk
STU-07C0CC7E,1,81.34,60.88,89.98,45.83,1.55,9.0,6.0,38.64,High Risk
STU-9777DACE,2,77.48,35.62,40.47,20.78,1.49,0.0,3.0,27.72,Medium Risk
STU-C4C50595,3,50.8,60.38,41.28,32.78,1.71,0.0,0.0,60.32,Low Risk
STU-2BA23E3B,1,37.67,43.51,35.94,85.7,2.43,4.0,4.0,70.71,Medium Risk
STU-904940EA,3,51.41,24.28,81.45,49.64,3.23,3.0,6.0,57.18,Medium Risk
STU-1F78E2D3,4,98.96,60.3,51.39,67.63,2.2,7.0,4.0,61.45,Medium Risk
STU-AB503E91,3,46.99,34.55,61.96,24.38,3.34,2.0,7.0,31.39,Medium Risk
STU-6DA97A6B,1,65.18,32.89,46.84,26.5,2.69,2.0,3.0,40.05,Medium Risk
STU-A41EFC3D,2,76.49,50.75,28.33,94.68,1.06,1.0,6.0,71.03,Medium Risk
STU-DE9BE571,3,92.17,48.94,23.72,85.73,1.4,8.0,5.0,83.56,High Risk
STU-3630A674,4,84.42,89.36,88.8,81.13,2.72,4.0,4.0,45.67,Low Risk
STU-1550DC48,4,94.08,65.17,37.57,39.66,1.48,8.0,1.0,75.3,Medium Risk
STU-481CA091,2,74.28,88.37,95.04,60.65,2.82,6.0,3.0,31.8,Medium Risk
STU-ACD51855,3,91.25,31.75,95.52,54.31,2.34,7.0,3.0,40.28,Medium Risk
STU-1958AA7F,4,52.15,48.58,55.71,96.06,3.07,6.0,7.0,15.55,High Risk
STU-B7565E35,4,62.99,64.43,96.48,31.57,1.87,4.0,2.0,33.71,Medium Risk
STU-3A3C81DD,2,89.85,32.25,17.42,95.25,3.46,1.0,3.0,79.75,Low Risk
STU-0FA0495D,1,56.16,30.24,22.79,73.62,2.17,7.0,0.0,22.21,Medium Risk
STU-B49DFB10,1,91.63,72.91,35.68,47.23,3.39,4.0,5.0,21.63,Medium Risk
STU-6113AADA,2,58.6,72.31,32.78,33.97,1.06,7.0,1.0,69.34,Medium Risk
STU-AA6DFBD0,3,58.62,38.73,36.47,78.16,2.18,4.0,4.0,57.52,Medium Risk
STU-FC6B60C3,4,55.09,38.17,53.45,84.06,1.66,0.0,5.0,80.84,Medium Risk
STU-4CE40FD5,4,70.55,79.64,20.35,42.18,2.33,9.0,0.0,48.23,Medium Risk
STU-90DCCBA6,1,43.39,29.36,62.21,25.47,3.84,8.0,1.0,62.78,Medium Risk
STU-F02278BD,3,37.38,93.86,41.3,54.3,1.48,4.0,5.0,94.97,Medium Risk
STU-FF248DEA,2,93.33,95.5,21.08,52.17,1.26,1.0,5.0,88.91,Medium Risk
STU-1EEB6BF7,3,95.38,89.68,79.02,75.29,1.18,3.0,2.0,66.13,Medium Risk
STU-C17FAD29,3,39.95,36.85,70.54,97.59,1.37,0.0,7.0,55.76,Medium Risk
STU-9281B849,1,70.73,21.34,82.44,57.82,1.19,3.0,7.0,19.13,High Risk
STU-1C921DF7,1,70.08,94.94,94.83,75.85,3.05,4.0,3.0,59.83,Low Risk
STU-B1AD8903,1,59.21,47.52,64.79,41.55,1.35,1.0,4.0,54.84,Medium Risk
STU-517E11BD,1,71.98,44.83,81.87,63.96,1.59,5.0,5.0,94.06,High Risk
STU-BA0C0634,4,64.78,40.93,31.93,20.38,2.94,3.0,3.0,49.43,Medium Risk
STU-4306A5E3,1,66.83,39.56,49.88,83.34,2.34,4.0,0.0,67.84,Low Risk
STU-B0666C74,1,84.1,78.76,60.06,40.99,1.16,9.0,3.0,92.75,High Risk
STU-D89BF9EC,1,69.19,92.63,61.0,17.2,3.91,9.0,1.0,31.54,Medium Risk
STU-9D4A1BBB,4,56.04,82.88,76.06,99.15,2.8,4.0,7.0,46.94,Medium Risk
STU-106E49AE,2,72.79,73.93,82.65,91.16,2.84,3.0,3.0,45.99,Low Risk
STU-D1A2F199,1,76.65,43.02,71.68,27.77,3.56,0.0,3.0,39.1,Low Risk
STU-CD3AA24D,3,78.05,63.76,19.02,42.69,3.73,4.0,2.0,88.31,Low Risk
STU-3350F42B,2,75.19,38.96,44.85,94.3,1.17,3.0,6.0,72.87,Medium Risk
STU-F4898533,2,78.2,28.92,63.66,81.67,1.21,5.0,3.0,97.89,Medium Risk
STU-5076A15F,3,55.16,29.62,58.17,91.58,3.33,6.0,2.0,84.61,Medium Risk
STU-D398674E,1,64.0,68.3,18.81,60.63,3.09,3.0,6.0,90.05,Medium Risk
STU-E73A6A81,4,78.47,23.08,98.35,31.88,1.65,2.0,0.0,18.48,Low Risk
STU-631D8F45,3,84.03,97.86,96.27,30.43,1.96,0.0,7.0,16.52,Medium Risk
STU-40768E46,2,63.22,99.64,80.77,57.31,2.83,1.0,6.0,71.24,Medium Risk
STU-FBB35E31,1,58.75,31.95,19.71,93.16,3.37,0.0,2.0,66.95,Low Risk
STU-C1588B6B,4,81.53,54.18,51.57,66.84,2.81,8.0,7.0,17.1,High Risk
STU-3D007C39,3,49.44,81.45,49.83,13.1,3.38,3.0,2.0,21.03,Medium Risk
STU-9D9306AC,1,35.62,96.41,62.43,60.44,1.69,6.0,6.0,55.54,High Risk
STU-C29C06F0,1,65.63,91.31,19.75,64.76,1.99,5.0,6.0,83.0,Medium Risk
STU-1E548020,2,46.27,40.38,51.01,62.34,1.3,0.0,0.0,76.42,Low Risk
STU-4BBD3E67,3,59.59,26.82,79.42,72.2,3.95,1.0,2.0,59.58,Low Risk
STU-21032028,4,53.93,43.1,99.83,36.42,3.43,3.0,6.0,52.99,Medium Risk
STU-E79C1810,3,85.52,54.98,65.61,22.94,3.15,5.0,3.0,81.78,Medium Risk
STU-2E2E9AD4,2,56.54,48.8,94.95,77.5,1.58,4.0,6.0,41.51,Medium Risk
STU-4C038F01,1,76.64,81.91,99.88,27.67,3.1,2.0,0.0,77.23,Low Risk
STU-4369B217,3,78.8,40.62,51.96,20.27,3.59,8.0,7.0,92.86,High Risk
STU-5B75E669,4,64.67,88.69,71.84,42.34,3.43,6.0,0.0,31.58,Low Risk
STU-FE7F78B4,2,40.27,38.05,33.12,84.95,3.26,5.0,7.0,50.05,Medium Risk
STU-93EA0183,1,80.52,48.91,55.43,17.39,2.16,4.0,2.0,49.62,Medium Risk
STU-B79E74B8,1,39.89,55.82,21.66,27.6,3.3,7.0,2.0,51.93,Medium Risk
STU-6E524F5A,1,41.45,43.3,17.48,52.77,2.45,7.0,1.0,20.21,High Risk
STU-33E898C8,3,47.74,81.31,90.9,35.89,2.21,9.0,0.0,76.01,Medium Risk
STU-D2852615,4,53.22,52.76,87.96,74.95,3.89,9.0,4.0,68.15,Medium Risk
STU-76057CA1,2,90.02,90.96,41.53,70.74,1.44,9.0,3.0,88.66,Medium Risk
STU-21ED2FA8,2,78.87,97.09,53.84,85.83,3.59,9.0,5.0,20.3,High Risk
STU-EBA2FD69,2,60.17,88.78,56.96,28.35,1.97,4.0,5.0,60.08,Medium Risk
STU-9F517D9D,4,98.61,61.81,59.26,68.4,2.55,0.0,2.0,32.0,Low Risk
STU-F3ACCAFB,2,50.83,60.78,26.44,79.73,2.09,2.0,6.0,72.72,Medium Risk
STU-273E2E8D,1,74.64,37.27,80.88,15.64,2.51,3.0,5.0,81.6,Medium Risk
STU-501B9527,1,90.07,67.38,44.56,13.31,3.46,0.0,0.0,55.61,Low Risk
STU-4D5E2AE5,2,87.13,96.22,17.69,60.33,1.55,0.0,7.0,32.36,High Risk
STU-B37C68CD,4,40.87,26.45,72.51,62.91,3.26,3.0,0.0,66.9,Low Risk
STU-FBD9F67C,2,80.32,80.2,85.54,45.35,2.34,3.0,6.0,26.94,Medium Risk
STU-A3E7AEDE,2,51.76,89.56,93.04,13.25,3.8,6.0,7.0,46.81,Medium Risk
STU-965A8DAD,3,58.12,98.94,72.32,46.17,2.64,5.0,3.0,67.32,Medium Risk
STU-49054DA1,2,66.78,46.78,31.26,67.79,1.12,0.0,0.0,95.21,Low Risk
STU-8C91DA2E,1,86.4,48.45,65.13,73.17,3.73,0.0,4.0,71.44,Low Risk
STU-68DE750A,4,45.8,38.38,92.5,54.35,3.77,5.0,1.0,68.91,Low Risk
STU-D24BDAE5,3,42.06,83.13,44.8,57.25,1.54,6.0,6.0,76.59,High Risk
STU-57962167,3,44.97,31.2,96.03,70.54,3.92,1.0,3.0,29.43,Low Risk
STU-B87706E9,3,49.18,41.42,23.3,50.44,2.34,2.0,4.0,77.52,Medium Risk
STU-DD5BD69D,4,38.87,43.62,76.88,33.72,3.74,1.0,0.0,35.64,Low Risk
STU-CD32E5F5,2,95.21,49.99,25.19,30.07,2.09,5.0,6.0,78.15,High Risk
STU-93935F7E,2,55.74,53.73,82.9,77.75,1.07,0.0,0.0,90.86,Low Risk
